model_short,condition,item_id,family,correct,finish_reason,wall_ms,output_tokens,output_sha256
12b,n6,gsm8k-033,gsm8k,True,stop,1082.72547,277,13234854a09ec901a761b20b2afdc4230acacc5b676c45dc0ae009c891d2ca57
12b,n6,gsm8k-058,gsm8k,True,stop,1056.517319,243,3e348fd680f9ef786b19cb4b502e0b03c978f118ca8112f92064f365365102ad
12b,n6,mmlu_pro-007,mmlu_pro,True,stop,284.607505,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n6,ifeval-038,ifeval,True,stop,263.776607,22,0b5ad9d9c8203eaeb2bbacf54cb064fa547e58d753594bc948691bf93081e46e
12b,n6,ifeval-031,ifeval,True,stop,841.732423,111,19b59132099f3907b9a414a299f71b1c06702a91ef09f9ad8f507f40f1976b4d
12b,n6,mmlu_pro-056,mmlu_pro,True,stop,165.029275,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n6,mmlu_pro-045,mmlu_pro,False,stop,325.939404,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n6,ifeval-007,ifeval,True,stop,625.552895,49,e303c143aaf2861cdeac35be29d604bd7ce4e750eb26b3efa35a51842c608a2b
12b,n6,mmlu_pro-030,mmlu_pro,True,stop,136.355217,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n6,ifeval-017,ifeval,True,stop,4446.508306,634,b80de6a2b5668ebab7d1bdc4f8f07d74f1b1675210db9d303035b75502ab8aa2
12b,n6,mmlu_pro-054,mmlu_pro,False,stop,244.607181,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n6,gsm8k-059,gsm8k,True,stop,1190.64765,305,de92f67ff63dc9ba56b84014dfb373b153da6ff86dc4184f8dd67ba0c4c403d8
12b,n6,ifeval-003,ifeval,True,stop,2113.715546,267,e0b676d4e0057f2a5f00a55f4ac0d03a28195618781c9ad04f50e9575676e946
12b,n6,mbpp-024,mbpp,True,stop,943.212518,161,a5eec732a4f7300ed6899df4b2ec7a697777ad3d3adea1182e4281d731890cbd
12b,n6,gsm8k-038,gsm8k,True,stop,1371.618504,328,12e81b538de306cdf52ab72f1ebd9beb129a2c0b228a773d965b57a87443bc43
12b,n6,gsm8k-021,gsm8k,True,stop,868.574008,174,9c671170543dfc2ea44a383fd3bb5739bd1b45e92b7ac8732f43358d0abb4e0c
12b,n6,mbpp-008,mbpp,True,stop,309.45388,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
12b,n6,mmlu_pro-057,mmlu_pro,True,stop,341.63522,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n6,mbpp-033,mbpp,False,stop,1133.946508,196,eeab91530e9b28fe5aedf465f863f1875096da8e6f9ef5c8fabd279913e94029
12b,n6,ifeval-021,ifeval,True,stop,1220.831298,173,0df56d65bf09bf7c85052b652624db61deb88370a4e04ac1a10af59127260ba1
12b,n3,mmlu_pro-023,mmlu_pro,True,stop,201.019096,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,gsm8k-035,gsm8k,False,length,2482.645332,512,0d73f0890f4b25e8174ced6612d4989050b22642bfe9f585524c73ae307f751a
12b,n3,mmlu_pro-006,mmlu_pro,True,stop,322.600715,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,n3,gsm8k-044,gsm8k,True,stop,1088.827059,200,2af98960f87290e9ffa87d34ad4e1a9f518e0eea576b11914c9a738e06c486b0
12b,n3,mmlu_pro-048,mmlu_pro,False,stop,193.034142,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,mmlu_pro-026,mmlu_pro,True,stop,186.631066,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,n3,ifeval-028,ifeval,True,stop,3437.255554,484,b2885675d7e4e62f7e59654723c981729a0df1ef08d52158208b57287b43b061
12b,n3,mmlu_pro-033,mmlu_pro,True,stop,213.729931,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,n3,gsm8k-052,gsm8k,True,stop,1275.018309,282,2b96b036d42e9f358d7aa24edf13e5a894b5aa159c904f6bc906bb52ff657f42
12b,n3,gsm8k-045,gsm8k,True,stop,889.847611,183,3a5d4ceea35b2b6939f5f58795d47279b85c3ceab266675b6b881c319907ad5a
12b,n3,gsm8k-058,gsm8k,True,stop,1255.139628,261,7dd5776bc270287440bc29508f2e787e2d77fb7b435ec9220f10e64e8666cf19
12b,n3,gsm8k-036,gsm8k,True,stop,838.063043,167,9c2dafca2281a191f994b99d4d0cdaacc7fb3c6d5b7c659d55117abdbfca6887
12b,n3,gsm8k-017,gsm8k,True,stop,675.095646,133,b79db9dbad87d0691584fc9c3c91e9372bb366a3eede4a26930d48092e2f4416
12b,n3,mmlu_pro-059,mmlu_pro,True,stop,204.487808,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
12b,n3,gsm8k-049,gsm8k,True,stop,725.226419,143,c5ab262e6075d45c6f8130bb326c6be4da67379393be73afdbb5be3b4c943d32
12b,n3,ifeval-016,ifeval,False,stop,117.807307,3,756323b169728673341620db9f90fdab034169535fd52280c13cc5af618f5593
12b,n3,gsm8k-050,gsm8k,False,stop,786.450627,136,7daa5c933b008bdc1e9ed48bfa50a6a200eecfb0058b574e7ed584490fa04506
12b,n3,mmlu_pro-054,mmlu_pro,False,stop,169.088665,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n3,gsm8k-028,gsm8k,True,stop,785.543714,167,8d15aa0c2a4c62315dd7bea5d290990f07eafed0ea03c4a1ff4738b5cff15114
12b,n3,gsm8k-055,gsm8k,True,stop,918.453721,196,85ed74d946cad5f2fb923f05dabcc5528b3fb69d917c72291f57ccf99d28e6f7
12b,n3,ifeval-018,ifeval,True,stop,3550.668982,499,c0e9e364c70e605a3ef1b3da4178ce5eb917d26201e8156a7f5712d99fe872bd
12b,n3,ifeval-008,ifeval,False,stop,1691.609146,201,fe7188a53b76a3d373724cc66f7896c3943e85abec0acdc0e61485212a2042b3
12b,n3,gsm8k-009,gsm8k,False,length,2530.967467,512,4b400a21f3c897de485858c06697f2b94f31cc674e25caf05f61aa0ed7cd74c0
12b,n3,gsm8k-023,gsm8k,True,stop,1678.036349,355,0f2d676c69773f8b25b919a6041eb303e4c3363a025764e5155e31a03cb5a82d
12b,n3,gsm8k-041,gsm8k,True,stop,767.786353,148,3e8837662aa6cd0330ba5d006cfdb95a2b88b7351df7923ea4428f13acf3c82d
12b,n3,mmlu_pro-041,mmlu_pro,True,stop,238.05078,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,ifeval-019,ifeval,True,stop,3520.703119,470,da0910ec2fbd0c11c5bdaff9779b10850c57fb306279fe5145e50355bae6a9b1
12b,n3,ifeval-023,ifeval,True,stop,1663.42121,229,2f2025159b10ba1208ea41653d00c66f2ad7ef3a932e9337c070df7c47e90644
12b,n3,mmlu_pro-042,mmlu_pro,False,stop,234.079923,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n3,mmlu_pro-049,mmlu_pro,False,stop,209.971022,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,ifeval-012,ifeval,True,stop,2978.164053,423,84d064df6421a9abcc143eafdde21671207bdeb452e9cea5dedb2e65d6c1be0e
12b,n3,ifeval-024,ifeval,True,stop,1064.458218,138,cb019ba24ff5beab7bf2616b28336680df148d800affe334561727a93cabf391
12b,n3,mmlu_pro-000,mmlu_pro,False,stop,234.120613,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,n3,mbpp-009,mbpp,True,stop,761.856016,123,4ae6cbe424638eef07e1e5667d0741f8b781b2087b8af5d58ad71e092e961579
12b,n3,ifeval-009,ifeval,True,stop,2751.187989,395,4ab7cb2d17888d88819d5c1dadde308f70ad6bdd81bc5ce087d744432997f5fb
12b,n3,mmlu_pro-050,mmlu_pro,False,stop,212.367687,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,gsm8k-059,gsm8k,True,stop,1281.957638,278,620d7dc3ec1fae915107b50521a5168eda9e0f363dd14586a6ff483646526fd0
12b,n3,gsm8k-056,gsm8k,True,stop,1108.240809,235,dc04e562a5c320973bf96c19e079ff01880bcaed75c9dbb592d751356c79a203
12b,n3,ifeval-027,ifeval,True,stop,4389.147564,654,d13ca72aeffce04af362afc3eb61715885095cd39591fcaf22d167f83061118d
12b,n3,gsm8k-010,gsm8k,True,stop,922.710847,182,3f63ce0c1e338b14a377d0e3382211897298eb19280217c7f643227b0e87d160
12b,n3,mmlu_pro-013,mmlu_pro,True,stop,184.691431,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,gsm8k-054,gsm8k,True,stop,1299.070019,292,5f66df02d792171a70b592e81c291671ca336ea6b66b9f50a592ddc4c3d7df11
12b,n3,mbpp-016,mbpp,False,length,2505.20584,512,bfa0cc8bbc589d280e05ca32bdec835a4d57bb25f1e57a7510963a2318bfd243
12b,n3,mmlu_pro-032,mmlu_pro,True,stop,302.652041,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,mmlu_pro-027,mmlu_pro,True,stop,188.34085,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n3,gsm8k-047,gsm8k,True,stop,712.16368,139,96ae33cec934fb5b745bdae65df87a925575174796b72420de97720a55df5f22
12b,n3,mbpp-007,mbpp,False,length,2512.645431,512,8551b100dc8327dda3766c61b71eeef713036332daac290fc2e8a71c3af23caf
12b,n3,mmlu_pro-017,mmlu_pro,False,stop,286.913871,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,n3,ifeval-034,ifeval,True,stop,1653.259141,234,5131b6ba2c5629d7d926c3a199de29c935c99ccc5d27d793529b3d5d40dc039d
12b,n3,mmlu_pro-036,mmlu_pro,True,stop,162.76982,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,n3,gsm8k-001,gsm8k,True,stop,1561.716493,309,0f2b5068b4b11b13ed7069e927d266212c73f181251f67205bab97872cd89395
12b,n3,gsm8k-003,gsm8k,True,stop,1339.840249,271,964254ea95def67394513cc5acb9297c2dcafb423b173f4b866e6e2502d01433
12b,n3,ifeval-035,ifeval,True,stop,226.693853,13,8bfa9fe1f5d629c2629d34be1303c062d4a34dd748535a18459bc73603bc0c3a
12b,n3,mbpp-026,mbpp,True,stop,215.898505,32,1eff8d615c97e43bbb5c5e6e0c1b9cb9d32ad7b206ef6c1509b6e2ff26e466b0
12b,n3,mbpp-000,mbpp,True,stop,253.633898,31,9f51484c9a5a56047ab13d4b4f31250b8eacc1660d73ccceb372fe3bf437c6e3
12b,n3,mbpp-014,mbpp,False,stop,727.789191,125,8a5d69912c8ae98d73578125e9d2943406de5fdc9ed1bdef133dc156a9f49f77
12b,n3,mmlu_pro-016,mmlu_pro,True,stop,234.545597,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,ifeval-007,ifeval,False,stop,422.060707,46,370971b7f425f8251536cd814413bb60812ce161d73e2745a9081b0e21ff630a
12b,n3,ifeval-032,ifeval,False,stop,288.689923,27,57e39da020e575bf001d972fb9638e85608377ea9aa57d63a93b23c92710811d
12b,n3,mbpp-012,mbpp,True,stop,237.485089,25,88e3a231028f25a24a39fc4fb80211609502549f02a0a820d9108ccc498168d7
12b,n3,mmlu_pro-047,mmlu_pro,True,stop,211.13501,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n3,gsm8k-037,gsm8k,True,stop,2104.197008,438,24107ab4305a084857dee7566f2aadd0ea8b6e9da239d824ce8c0a2f63023a41
12b,n3,ifeval-021,ifeval,True,stop,1100.157159,186,6b5ac54045327e096ffd4a0ae66def53e43251153e01eadf2546822f11b464d1
12b,n3,mbpp-001,mbpp,True,stop,670.491286,128,aef4b6a8d0cb5ff8fe12b5581307e2d2fc1cf2e81c4c082788e018340d7f7a64
12b,n3,ifeval-025,ifeval,True,stop,2811.625684,431,6a25fc70f307635dd96e706e7690f079e2c9ba93051e7d4a83f2946da7c847f2
12b,n3,ifeval-000,ifeval,True,stop,1171.096028,204,57dc8bc061f90b19f5161509d821247631c333e5d6d27f506577613b7d3f8852
12b,n3,mbpp-020,mbpp,True,stop,337.864029,39,b9fbb54da04dac4530d79e61d7c731421a6d495890c45f2ae532364223540357
12b,n3,gsm8k-015,gsm8k,True,stop,908.479832,187,4fc34790d6c11cce663ec2b12aab55346e0fac4a024addc360224a5c7c53f82a
12b,n3,gsm8k-005,gsm8k,True,stop,1049.356259,224,eec3de3f87fee8ead079dc5e83d5e17e3f8c85e212affc077c4df5fa50fdd0ff
12b,n3,mbpp-011,mbpp,True,stop,429.15723,56,a73e4c15113564e76156ef2c16127b59f92a6662bcb81b51bf4d59bca113a896
12b,n3,mbpp-033,mbpp,False,stop,1045.7454,177,737180affd65d7e86123deb97f5ee8a13998d8ea3acf5d5608abc6d88843427b
12b,n3,gsm8k-021,gsm8k,True,stop,1039.739612,194,230a7c17d52ab9c855ca10924c84bc5095f3cea8368dba8ce1a82a1d7262aba0
12b,n3,mmlu_pro-056,mmlu_pro,True,stop,184.733241,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,mbpp-031,mbpp,True,stop,289.678737,42,3ec36b4c44b7233344c96c229dbf5cef458622630abd7e11bcd8eff433bc2ff5
12b,n3,mbpp-035,mbpp,True,stop,276.416585,26,70317dac83bec3cbdab62623c76ea12c1ae182e6aa28d37972c34b39a12f5b91
12b,n3,gsm8k-011,gsm8k,True,stop,730.23856,135,d4702a5d865ec8b68cd8a5e408811006b9b9d770d45bb6b3a1f0c5df6d969c7e
12b,n3,gsm8k-032,gsm8k,True,stop,1150.199705,243,32820e6651fe79b72bac56df15c303c10053e3ad5b48d1d5fb310caa1e2573ea
12b,n3,ifeval-003,ifeval,True,stop,1696.911112,253,06d448c12ea4a543ab8a821b230f54a34852094fee7f0c381b4ed127a300adfb
12b,n3,gsm8k-012,gsm8k,True,stop,905.518091,196,8661cb499d897a3e57f1ef3351dd58dffed37fb2cf5d7a2fbdfa4345a39af341
12b,n3,ifeval-001,ifeval,True,stop,1182.218967,167,f215d4c8be04c03da9695a5845cf260143cc09a8c985e30e2e9ec0f0e056acea
12b,n3,ifeval-036,ifeval,True,stop,847.967887,105,a2b6e97244ce3416fb26f9a09dc6aae39d3d11a920440d943a10091c28ced7d2
12b,n3,ifeval-010,ifeval,False,stop,2471.866579,354,c1e7d668238afda8955f9a6a1d7a85a237072109a99fc704359b3ca9ea9e6dcb
12b,n3,ifeval-015,ifeval,True,stop,864.566597,108,aa54e40e4346a02af97ad0ae3e1228ac593461a8b327acffd07f698bdf585fe8
12b,n3,mbpp-018,mbpp,True,stop,661.198374,120,fecad9c0702cbff84bb13b78b2d823fb5b2c010ba40322ab7ce0aa96a43335de
12b,n3,mbpp-005,mbpp,True,stop,1481.119122,285,f4776a0b85dd0f918a606bbfc3751dfff5afd1bdec207d5e955026ecf35c589b
12b,n3,gsm8k-030,gsm8k,True,stop,1388.654092,276,c144019621150850d124987b1d9ea738388cd7d59ee6b080e175fd7ea0088a03
12b,n3,mbpp-025,mbpp,True,stop,777.908831,127,04d8152854e400a0156b6f48f1aa85b936c28a165e723dae54fd961848ed4799
12b,n3,mmlu_pro-003,mmlu_pro,False,stop,232.901327,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,mmlu_pro-029,mmlu_pro,True,stop,207.362326,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,gsm8k-014,gsm8k,True,stop,1463.964474,303,38a38f9a88f5e4e5dcef05322446ab57a2d381f7fd05cd28c2827481efd3d8b8
12b,n3,gsm8k-000,gsm8k,True,stop,624.514836,112,d2a2ce301323a3d93915f9da59e0ccde89d44815d10d86e0bf87b53f6c044542
12b,n3,ifeval-017,ifeval,True,stop,3614.722933,556,8ef40cb37df9d405938540c0234bbbe09456f77989a9f916f9dd2206c62691ab
12b,n3,ifeval-037,ifeval,True,stop,3725.094815,643,e7690c8b87453480ea320c7692697de121a3b035ab7e94ef900233dbc29aed9e
12b,n3,mmlu_pro-010,mmlu_pro,True,stop,335.539578,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,n3,mmlu_pro-004,mmlu_pro,True,stop,343.051472,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,n3,mmlu_pro-038,mmlu_pro,True,stop,212.626042,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,ifeval-030,ifeval,True,stop,3262.508511,630,f4e39201ff868c71e2c1f93d30701c7206102ee553f95ef738eed5fea1ef85cd
12b,n3,gsm8k-033,gsm8k,True,stop,1301.852917,278,13c2b6d4b684e5b26a86db9c9616865130b734428503d7969ea32a566fcaead9
12b,n3,mmlu_pro-053,mmlu_pro,False,stop,261.900276,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n3,mmlu_pro-045,mmlu_pro,False,stop,308.784989,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,mbpp-027,mbpp,True,stop,594.753448,66,c113ae17a302d1fd851d7a78dbfa687df73adf25301e048d21b7431c16659497
12b,n3,gsm8k-053,gsm8k,True,stop,1017.116568,177,3d67e2bc89b04a79289eec0d32ce607db6a273d080c15b29e29e4592e8b3187e
12b,n3,ifeval-022,ifeval,True,stop,784.823554,97,45a91a2b126cf6549f0a33cc692e6a7eabfefd1604b822a72a70999d81789d88
12b,n3,mmlu_pro-005,mmlu_pro,False,stop,240.605971,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,n3,mbpp-034,mbpp,True,stop,246.806965,21,3fecaede8e545dcd731d9135188c98f65af844f3f887d6c3b1d2522fe4d8afb4
12b,n3,gsm8k-004,gsm8k,True,stop,735.81424,147,76cf75a474ca0355c06e4bf888af3f118af56eb18d6da562e5f362393b1906dc
12b,n3,ifeval-014,ifeval,True,stop,3750.803964,553,2c3b0121e1779b06ec3820714930aa2a6419b1906953893fa39b7b5749411d4f
12b,n3,ifeval-038,ifeval,True,stop,242.490409,22,0b5ad9d9c8203eaeb2bbacf54cb064fa547e58d753594bc948691bf93081e46e
12b,n3,ifeval-029,ifeval,True,stop,2234.309081,318,11978f0f424f52f7d5eff918271a028309da42d4743143f450d5b0a7d94e1003
12b,n3,mmlu_pro-044,mmlu_pro,True,stop,238.588257,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n3,mmlu_pro-008,mmlu_pro,False,stop,240.139866,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,mmlu_pro-051,mmlu_pro,False,stop,207.780747,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,gsm8k-027,gsm8k,True,stop,1733.4752,378,b5dd8e71c9de3b518dbd23babc325058c08c5ae0fc3a5d4a2a00629780d163a6
12b,n3,mbpp-028,mbpp,True,stop,336.201696,32,935a46b12d1be56832c2a572cbcfa849f01b218bb282f24708f561971ef205f1
12b,n3,mmlu_pro-014,mmlu_pro,True,stop,197.016409,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,mmlu_pro-034,mmlu_pro,False,stop,169.314793,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
12b,n3,mmlu_pro-021,mmlu_pro,False,stop,199.752803,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n3,mbpp-024,mbpp,True,stop,676.400063,115,a7eb0b80e42c2fadde62ab2c474c0a57ce7b899a51c0c035c523fa14af8815ca
12b,n3,ifeval-011,ifeval,True,stop,465.177283,45,a4095a9f1ad26a9cf00c055a1e0046b4268e477866b3f346f0a20bc722a82725
12b,n3,mmlu_pro-039,mmlu_pro,True,stop,128.985562,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
12b,n3,gsm8k-020,gsm8k,True,stop,908.595923,185,6df234b40b54ce96e48b8112aa03b3eed2bd982cfdb60ec01653621e5f095922
12b,n3,mmlu_pro-022,mmlu_pro,True,stop,306.529739,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,n3,mmlu_pro-046,mmlu_pro,False,stop,324.416203,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
12b,n3,gsm8k-048,gsm8k,True,stop,959.433304,195,d08a5a80f83a65a109f6fc19751f350f97f461bf0ae9285f5e4334657e3f71bc
12b,n3,mmlu_pro-037,mmlu_pro,False,stop,228.983846,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n3,mmlu_pro-024,mmlu_pro,True,stop,190.358779,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,mmlu_pro-011,mmlu_pro,False,stop,162.934454,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,gsm8k-038,gsm8k,True,stop,1478.360006,320,e2affab4fe03b30e5008f09e66dfb9d77b38f271e314ce6287fe64625b9f416b
12b,n3,mbpp-010,mbpp,True,stop,1046.26133,190,b6688232a7a6404810b65f1f5706f10999972fae1b04a33cd5a33fdd8138c4a3
12b,n3,gsm8k-034,gsm8k,True,stop,1992.252259,408,ddc15b98ba593492abd8dc0294128aa65f12e0cf5611767e692d78188098bd09
12b,n3,mmlu_pro-028,mmlu_pro,True,stop,245.341474,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,n3,mbpp-039,mbpp,True,stop,1155.385211,225,8124d5a0252c56a10b9350a9bfd7456ac0eb7c5386b09b9cc09c4201d4192c61
12b,n3,gsm8k-040,gsm8k,True,stop,1106.95268,228,5ccad70a02b4311bb7978ddfc92b22036bcd6915555325c0e5dd6f9bbbbc796e
12b,n3,mbpp-006,mbpp,True,stop,876.74691,173,55730c53c5e92d43ea586e7ffde526796f10b8cb7e1f527d81e3770c5b6c81ca
12b,n3,mbpp-021,mbpp,True,stop,819.299469,165,3c180306abad8213afab8af25e2955a06bb09d997e846b867dc62796aeb86a60
12b,n3,mbpp-036,mbpp,True,stop,286.770357,35,68f4d7589f633b92b13fefd6bef50c8c846fe1a3fe75b1a2bbc3a26e31f80c9f
12b,n3,ifeval-031,ifeval,True,stop,906.903468,110,196b32c5b4567297aea9beaac3315879d8f116b214d7234eeb3b103cedee82c6
12b,n3,mmlu_pro-057,mmlu_pro,True,stop,303.312844,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
12b,n3,mmlu_pro-055,mmlu_pro,False,stop,248.320588,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
12b,n3,mbpp-008,mbpp,True,stop,343.453993,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
12b,n3,gsm8k-016,gsm8k,False,stop,1007.139663,204,c645d76b549d1bea00c3210a0b94c2acbb7ccc6f428afb308c85932a7f8ef419
12b,n3,gsm8k-006,gsm8k,True,stop,792.025365,172,d7f2798e62f243feaf28a2295d563fbc47895100fec96776cfd4d90876e120ec
12b,n3,gsm8k-013,gsm8k,True,stop,780.366935,158,c29bd7d9f06f755e872573cd736ce490953e702d13a1d01a7f4ea69984afd78e
12b,n3,gsm8k-018,gsm8k,True,stop,660.134539,134,96cc5d3773dd9eb49db937641cacc0deee91bb52a8c7114dca48a99d75a4d673
12b,n3,mbpp-017,mbpp,False,length,2276.858366,512,07d3a37da5968a5f2e911493e3880315a720470b690d4032af690e0063ce840c
12b,n3,gsm8k-019,gsm8k,True,stop,1043.000247,203,b108b0f9d3868ecf4e470213bbc79f918c120d354e6ef1db030f81bb609fe4e3
12b,n3,mmlu_pro-043,mmlu_pro,True,stop,198.275806,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,mbpp-023,mbpp,False,length,2512.913448,512,aed8f788c71b562b7251df33a50d179ebc3b9a82085a7b8a62c17d7af3befb91
12b,n3,mmlu_pro-001,mmlu_pro,False,stop,269.616374,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,n3,mbpp-019,mbpp,True,stop,396.048225,67,ac46b4ce52d9f8bd8d5a21d83cf619f023107114565017d7853ad717338453d9
12b,n3,mbpp-032,mbpp,True,stop,557.954943,83,fcfb86832395906e0a7afa199b5dde9c1532622e57ce6e124add21a7deb91775
12b,n3,mmlu_pro-025,mmlu_pro,True,stop,349.70945,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
12b,n3,mmlu_pro-031,mmlu_pro,True,stop,230.617991,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
12b,n3,gsm8k-022,gsm8k,True,stop,1215.631327,255,2b926ec00e69517e545897007a632ee60bb9cb7836643f3f44cbe3cbd9cdbdb1
12b,n3,mmlu_pro-002,mmlu_pro,False,stop,206.446959,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
12b,n3,gsm8k-057,gsm8k,True,stop,1100.212153,218,aeca1af79dcd4c5ada8e04a2db07ef68d4ee0be02405d57bed509c695ee72831
12b,n3,ifeval-004,ifeval,True,stop,4289.293724,727,7e42609fc7545ab1745a9c1aef3a9120daa87f83e4cb6a712d33e396a69a2e0c
12b,n3,ifeval-039,ifeval,True,stop,571.800055,54,086eb168d6329cb1173a95a41f5b0bac87ca0fb50e2ef149935daa5f4a7569a4
12b,n3,gsm8k-007,gsm8k,True,stop,952.234555,209,a0aaad8de24bde3e01059423ecfd74f676ed93f0fbc51a063b69124dc5b21e92
12b,n3,gsm8k-046,gsm8k,True,stop,792.313344,162,c26bf048e11bf6ace87c8997c5e50bfdf4aecfcd2ecda65acaf0d22d35a6305a
12b,n3,mmlu_pro-009,mmlu_pro,True,stop,231.000925,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
12b,n3,mmlu_pro-007,mmlu_pro,True,stop,288.154522,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
12b,n3,gsm8k-051,gsm8k,True,stop,998.02784,207,46fe71912cee8adcfcb486ec23d0c17811c19ba7b7ab3a4b3f991f79b036641b
12b,n3,gsm8k-039,gsm8k,True,stop,2072.627621,472,8e110f31fd957c36d39cb10bb8f9880ff25908791a832ffea4274634f3efefcd
